id,location_name,latitude,longitude,country_code,population,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,city_or_region,connection_order,conflict_point
,,40.072,133.15,,,,,,,Wonsan,22,
,,39.789,133.21,,,,,,,Wonsan,23,
,,39.505,133.24,,,,,,,Wonsan,24,
,,39.22,133.24,,,,,,,Wonsan,25,
,,38.935,133.22,,,,,,,Wonsan,26,
,,38.652,133.18,,,,,,,Wonsan,27,
,,38.371,133.12,,,,,,,Wonsan,28,
,,38.094,133.04,,,,,,,Wonsan,29,
,,37.822,132.93,,,,,,,Wonsan,30,
,,37.555,132.8,,,,,,,Wonsan,31,
,,37.295,132.66,,,,,,,Wonsan,32,
,,37.043,132.49,,,,,,,Wonsan,33,
,,36.799,132.3,,,,,,,Wonsan,34,
,,36.565,132.1,,,,,,,Wonsan,35,
,,36.341,131.88,,,,,,,Wonsan,36,
,,36.128,131.65,,,,,,,Wonsan,37,
,,35.927,131.4,,,,,,,Wonsan,38,
,,35.739,131.13,,,,,,,Wonsan,39,
,,35.564,130.86,,,,,,,Wonsan,40,
,,35.403,130.57,,,,,,,Wonsan,41,
,,35.257,130.27,,,,,,,Wonsan,42,
,,35.125,129.96,,,,,,,Wonsan,43,
,,35.009,129.64,,,,,,,Wonsan,44,
,,34.909,129.31,,,,,,,Wonsan,45,
,,34.825,128.98,,,,,,,Wonsan,46,
,,34.758,128.64,,,,,,,Wonsan,47,
,,34.707,128.3,,,,,,,Wonsan,48,
,,34.673,127.96,,,,,,,Wonsan,49,
,,34.656,127.61,,,,,,,Wonsan,50,
,,34.656,127.27,,,,,,,Wonsan,51,
,,34.673,126.92,,,,,,,Wonsan,52,
,,34.707,126.58,,,,,,,Wonsan,53,
,,34.758,126.24,,,,,,,Wonsan,54,
,,34.825,125.9,,,,,,,Wonsan,55,
,,34.909,125.57,,,,,,,Wonsan,56,
,,35.009,125.24,,,,,,,Wonsan,57,
,,35.125,124.92,,,,,,,Wonsan,58,
,,35.257,124.61,,,,,,,Wonsan,59,
,,35.403,124.31,,,,,,,Wonsan,60,
,,35.564,124.02,,,,,,,Wonsan,61,
,,35.739,123.75,,,,,,,Wonsan,62,
,,35.927,123.48,,,,,,,Wonsan,63,
,,36.128,123.23,,,,,,,Wonsan,64,
,,36.341,123,,,,,,,Wonsan,65,
,,36.565,122.78,,,,,,,Wonsan,66,
,,36.799,122.58,,,,,,,Wonsan,67,
,,37.043,122.39,,,,,,,Wonsan,68,
,,37.295,122.22,,,,,,,Wonsan,69,
,,37.555,122.08,,,,,,,Wonsan,70,
,,37.822,121.95,,,,,,,Wonsan,71,
,,38.094,121.84,,,,,,,Wonsan,72,
,,38.371,121.76,,,,,,,Wonsan,73,
,,38.652,121.7,,,,,,,Wonsan,74,
,,38.935,121.66,,,,,,,Wonsan,75,
,,39.22,121.64,,,,,,,Wonsan,76,
,,39.505,121.64,,,,,,,Wonsan,77,
,,39.789,121.67,,,,,,,Wonsan,78,
,,40.072,121.73,,,,,,,Wonsan,79,
,,40.351,121.8,,,,,,,Wonsan,80,
,,40.625,121.9,,,,,,,Wonsan,81,
,,40.894,122.03,,,,,,,Wonsan,82,
,,41.157,122.17,,,,,,,Wonsan,83,
,,41.412,122.34,,,,,,,Wonsan,84,
,,41.657,122.54,,,,,,,Wonsan,85,
,,41.893,122.75,,,,,,,Wonsan,86,
,,42.118,122.99,,,,,,,Wonsan,87,
,,42.331,123.24,,,,,,,Wonsan,88,
,,42.531,123.52,,,,,,,Wonsan,89,
,,42.716,123.81,,,,,,,Wonsan,90,
,,42.887,124.12,,,,,,,Wonsan,91,
,,43.042,124.45,,,,,,,Wonsan,92,
,,43.181,124.79,,,,,,,Wonsan,93,
,,43.303,125.15,,,,,,,Wonsan,94,
,,43.407,125.51,,,,,,,Wonsan,95,
,,43.493,125.88,,,,,,,Wonsan,96,
,,43.56,126.27,,,,,,,Wonsan,97,
,,43.608,126.65,,,,,,,Wonsan,98,
,,43.637,127.05,,,,,,,Wonsan,99,
,,43.647,127.44,,,,,,,Wonsan,100,
,,44.817,128.65,,,,,,,Riwon,1,
,,44.807,129.05,,,,,,,Riwon,2,
,,44.778,129.45,,,,,,,Riwon,3,
,,44.729,129.85,,,,,,,Riwon,4,
,,44.662,130.24,,,,,,,Riwon,5,
,,44.576,130.62,,,,,,,Riwon,6,
,,44.472,130.99,,,,,,,Riwon,7,
,,44.35,131.35,,,,,,,Riwon,8,
,,44.211,131.7,,,,,,,Riwon,9,
,,44.055,132.03,,,,,,,Riwon,10,
,,43.884,132.35,,,,,,,Riwon,11,
,,43.698,132.65,,,,,,,Riwon,12,
,,43.498,132.93,,,,,,,Riwon,13,
,,43.285,133.19,,,,,,,Riwon,14,
,,43.059,133.43,,,,,,,Riwon,15,
,,42.823,133.65,,,,,,,Riwon,16,
,,42.577,133.84,,,,,,,Riwon,17,
,,42.322,134.01,,,,,,,Riwon,18,
,,42.059,134.16,,,,,,,Riwon,19,
,,41.79,134.29,,,,,,,Riwon,20,
,,41.515,134.39,,,,,,,Riwon,21,
,,41.236,134.46,,,,,,,Riwon,22,
,,40.953,134.52,,,,,,,Riwon,23,
,,40.669,134.55,,,,,,,Riwon,24,
,,40.384,134.55,,,,,,,Riwon,25,
,,40.099,134.53,,,,,,,Riwon,26,
,,39.816,134.49,,,,,,,Riwon,27,
,,39.536,134.42,,,,,,,Riwon,28,
,,39.259,134.34,,,,,,,Riwon,29,
,,38.986,134.23,,,,,,,Riwon,30,
,,38.72,134.1,,,,,,,Riwon,31,
,,38.46,133.95,,,,,,,Riwon,32,
,,38.208,133.78,,,,,,,Riwon,33,
,,37.965,133.59,,,,,,,Riwon,34,
,,37.731,133.38,,,,,,,Riwon,35,
,,37.507,133.16,,,,,,,Riwon,36,
,,37.295,132.92,,,,,,,Riwon,37,
,,37.095,132.67,,,,,,,Riwon,38,
,,36.907,132.4,,,,,,,Riwon,39,
,,36.732,132.12,,,,,,,Riwon,40,
,,36.572,131.82,,,,,,,Riwon,41,
,,36.426,131.52,,,,,,,Riwon,42,
,,36.294,131.2,,,,,,,Riwon,43,
,,36.179,130.88,,,,,,,Riwon,44,
,,36.079,130.55,,,,,,,Riwon,45,
,,35.995,130.21,,,,,,,Riwon,46,
,,35.927,129.87,,,,,,,Riwon,47,
,,35.876,129.53,,,,,,,Riwon,48,
,,35.843,129.18,,,,,,,Riwon,49,
,,35.826,128.83,,,,,,,Riwon,50,
,,35.826,128.47,,,,,,,Riwon,51,
,,35.843,128.12,,,,,,,Riwon,52,
,,35.876,127.77,,,,,,,Riwon,53,
,,35.927,127.43,,,,,,,Riwon,54,
,,35.995,127.09,,,,,,,Riwon,55,
,,36.079,126.75,,,,,,,Riwon,56,
,,36.179,126.42,,,,,,,Riwon,57,
,,36.294,126.1,,,,,,,Riwon,58,
,,36.426,125.78,,,,,,,Riwon,59,
,,36.572,125.48,,,,,,,Riwon,60,
,,36.732,125.18,,,,,,,Riwon,61,
,,36.907,124.9,,,,,,,Riwon,62,
,,37.095,124.63,,,,,,,Riwon,63,
,,37.295,124.38,,,,,,,Riwon,64,
,,37.507,124.14,,,,,,,Riwon,65,
,,37.731,123.92,,,,,,,Riwon,66,
,,37.965,123.71,,,,,,,Riwon,67,
,,38.208,123.52,,,,,,,Riwon,68,
,,38.46,123.35,,,,,,,Riwon,69,
,,38.72,123.2,,,,,,,Riwon,70,
,,38.986,123.07,,,,,,,Riwon,71,
,,39.259,122.96,,,,,,,Riwon,72,
,,39.536,122.88,,,,,,,Riwon,73,
,,39.816,122.81,,,,,,,Riwon,74,
,,40.099,122.77,,,,,,,Riwon,75,
,,40.384,122.75,,,,,,,Riwon,76,
,,40.669,122.75,,,,,,,Riwon,77,
,,40.953,122.78,,,,,,,Riwon,78,
,,41.236,122.84,,,,,,,Riwon,79,
,,41.515,122.91,,,,,,,Riwon,80,
,,41.79,123.01,,,,,,,Riwon,81,
,,42.059,123.14,,,,,,,Riwon,82,
,,42.322,123.29,,,,,,,Riwon,83,
,,42.577,123.46,,,,,,,Riwon,84,
,,42.823,123.65,,,,,,,Riwon,85,
,,43.059,123.87,,,,,,,Riwon,86,
,,43.285,124.11,,,,,,,Riwon,87,
,,43.498,124.37,,,,,,,Riwon,88,
,,43.698,124.65,,,,,,,Riwon,89,
,,43.884,124.95,,,,,,,Riwon,90,
,,44.055,125.27,,,,,,,Riwon,91,
,,44.211,125.6,,,,,,,Riwon,92,
,,44.35,125.95,,,,,,,Riwon,93,
,,44.472,126.31,,,,,,,Riwon,94,
,,44.576,126.68,,,,,,,Riwon,95,
,,44.662,127.06,,,,,,,Riwon,96,
,,44.729,127.45,,,,,,,Riwon,97,
,,44.778,127.85,,,,,,,Riwon,98,
,,44.807,128.25,,,,,,,Riwon,99,
,,44.817,128.65,,,,,,,Riwon,100,
,,42.057,126.99,,,,,,,Seoul,1,
,,42.047,127.37,,,,,,,Seoul,2,
,,42.018,127.76,,,,,,,Seoul,3,
,,41.97,128.13,,,,,,,Seoul,4,
,,41.903,128.51,,,,,,,Seoul,5,
,,41.818,128.87,,,,,,,Seoul,6,
,,41.714,129.23,,,,,,,Seoul,7,
,,41.593,129.57,,,,,,,Seoul,8,
,,41.454,129.91,,,,,,,Seoul,9,
,,41.3,130.22,,,,,,,Seoul,10,
,,41.129,130.53,,,,,,,Seoul,11,
,,40.944,130.82,,,,,,,Seoul,12,
,,40.745,131.09,,,,,,,Seoul,13,
,,40.533,131.34,,,,,,,Seoul,14,
,,40.309,131.57,,,,,,,Seoul,15,
,,40.073,131.78,,,,,,,Seoul,16,
,,39.828,131.97,,,,,,,Seoul,17,
,,39.573,132.13,,,,,,,Seoul,18,
,,39.311,132.28,,,,,,,Seoul,19,
,,39.042,132.4,,,,,,,Seoul,20,
,,38.768,132.5,,,,,,,Seoul,21,
,,38.489,132.58,,,,,,,Seoul,22,
,,38.207,132.63,,,,,,,Seoul,23,
,,37.923,132.66,,,,,,,Seoul,24,
,,37.638,132.67,,,,,,,Seoul,25,
,,37.353,132.65,,,,,,,Seoul,26,
,,37.07,132.61,,,,,,,Seoul,27,
,,36.789,132.55,,,,,,,Seoul,28,
,,36.512,132.47,,,,,,,Seoul,29,
,,36.239,132.37,,,,,,,Seoul,30,
,,35.972,132.24,,,,,,,Seoul,31,
,,35.712,132.1,,,,,,,Seoul,32,
,,35.459,131.94,,,,,,,Seoul,33,
,,35.215,131.76,,,,,,,Seoul,34,
,,34.98,131.56,,,,,,,Seoul,35,
,,34.756,131.34,,,,,,,Seoul,36,
,,34.542,131.11,,,,,,,Seoul,37,
,,34.341,130.87,,,,,,,Seoul,38,
,,34.153,130.61,,,,,,,Seoul,39,
,,33.977,130.34,,,,,,,Seoul,40,
,,33.816,130.06,,,,,,,Seoul,41,
,,33.669,129.76,,,,,,,Seoul,42,
,,33.537,129.46,,,,,,,Seoul,43,
,,33.421,129.15,,,,,,,Seoul,44,
,,33.32,128.83,,,,,,,Seoul,45,
,,33.236,128.5,,,,,,,Seoul,46,
,,33.168,128.17,,,,,,,Seoul,47,
,,33.117,127.84,,,,,,,Seoul,48,
,,33.083,127.5,,,,,,,Seoul,49,
,,33.066,127.16,,,,,,,Seoul,50,
,,33.066,126.82,,,,,,,Seoul,51,
,,33.083,126.48,,,,,,,Seoul,52,
,,33.117,126.14,,,,,,,Seoul,53,
,,33.168,125.81,,,,,,,Seoul,54,
,,33.236,125.48,,,,,,,Seoul,55,
,,33.32,125.15,,,,,,,Seoul,56,
,,33.421,124.83,,,,,,,Seoul,57,
,,33.537,124.52,,,,,,,Seoul,58,
,,33.669,124.22,,,,,,,Seoul,59,
,,33.816,123.92,,,,,,,Seoul,60,
,,33.977,123.64,,,,,,,Seoul,61,
,,34.153,123.37,,,,,,,Seoul,62,
,,34.341,123.11,,,,,,,Seoul,63,
,,34.542,122.87,,,,,,,Seoul,64,
,,34.756,122.64,,,,,,,Seoul,65,
,,34.98,122.42,,,,,,,Seoul,66,
,,35.215,122.22,,,,,,,Seoul,67,
,,35.459,122.04,,,,,,,Seoul,68,
,,35.712,121.88,,,,,,,Seoul,69,
,,35.972,121.74,,,,,,,Seoul,70,
,,36.239,121.61,,,,,,,Seoul,71,
,,36.512,121.51,,,,,,,Seoul,72,
,,36.789,121.43,,,,,,,Seoul,73,
,,37.07,121.37,,,,,,,Seoul,74,
,,37.353,121.33,,,,,,,Seoul,75,
,,37.638,121.31,,,,,,,Seoul,76,
,,37.923,121.32,,,,,,,Seoul,77,
,,38.207,121.35,,,,,,,Seoul,78,
,,38.489,121.4,,,,,,,Seoul,79,
,,38.768,121.48,,,,,,,Seoul,80,
,,39.042,121.58,,,,,,,Seoul,81,
,,39.311,121.7,,,,,,,Seoul,82,
,,39.573,121.85,,,,,,,Seoul,83,
,,39.828,122.01,,,,,,,Seoul,84,
,,40.073,122.2,,,,,,,Seoul,85,
,,40.309,122.41,,,,,,,Seoul,86,
,,40.533,122.64,,,,,,,Seoul,87,
,,40.745,122.89,,,,,,,Seoul,88,
,,40.944,123.16,,,,,,,Seoul,89,
,,41.129,123.45,,,,,,,Seoul,90,
,,41.3,123.76,,,,,,,Seoul,91,
,,41.454,124.07,,,,,,,Seoul,92,
,,41.593,124.41,,,,,,,Seoul,93,
,,41.714,124.75,,,,,,,Seoul,94,
,,41.818,125.11,,,,,,,Seoul,95,
,,41.903,125.47,,,,,,,Seoul,96,
,,41.97,125.85,,,,,,,Seoul,97,
,,42.018,126.22,,,,,,,Seoul,98,
,,42.047,126.61,,,,,,,Seoul,99,
,,42.057,126.99,,,,,,,Seoul,100,
,,43.527,125.75,,,,,,,Pyongyang,1,
,,43.517,126.14,,,,,,,Pyongyang,2,
,,43.488,126.53,,,,,,,Pyongyang,3,
,,43.44,126.92,,,,,,,Pyongyang,4,
,,43.373,127.3,,,,,,,Pyongyang,5,
,,43.287,127.68,,,,,,,Pyongyang,6,
,,43.183,128.04,,,,,,,Pyongyang,7,
,,43.061,128.39,,,,,,,Pyongyang,8,
,,42.922,128.73,,,,,,,Pyongyang,9,
,,42.767,129.06,,,,,,,Pyongyang,10,
,,42.597,129.37,,,,,,,Pyongyang,11,
,,42.411,129.66,,,,,,,Pyongyang,12,
,,42.211,129.94,,,,,,,Pyongyang,13,
,,41.999,130.19,,,,,,,Pyongyang,14,
,,41.774,130.43,,,,,,,Pyongyang,15,
,,41.538,130.64,,,,,,,Pyongyang,16,
,,41.292,130.84,,,,,,,Pyongyang,17,
,,41.037,131.01,,,,,,,Pyongyang,18,
,,40.775,131.15,,,,,,,Pyongyang,19,
,,40.506,131.28,,,,,,,Pyongyang,20,
,,40.231,131.38,,,,,,,Pyongyang,21,
,,39.952,131.45,,,,,,,Pyongyang,22,
,,39.67,131.51,,,,,,,Pyongyang,23,
,,39.386,131.54,,,,,,,Pyongyang,24,
,,39.101,131.54,,,,,,,Pyongyang,25,
,,38.816,131.52,,,,,,,Pyongyang,26,
,,38.533,131.48,,,,,,,Pyongyang,27,
,,38.252,131.42,,,,,,,Pyongyang,28,
,,37.975,131.34,,,,,,,Pyongyang,29,
,,37.702,131.23,,,,,,,Pyongyang,30,
,,37.436,131.1,,,,,,,Pyongyang,31,
,,37.176,130.96,,,,,,,Pyongyang,32,
,,36.923,130.79,,,,,,,Pyongyang,33,
,,36.679,130.61,,,,,,,Pyongyang,34,
,,36.445,130.4,,,,,,,Pyongyang,35,
,,36.221,130.19,,,,,,,Pyongyang,36,
,,36.009,129.95,,,,,,,Pyongyang,37,
,,35.808,129.7,,,,,,,Pyongyang,38,
,,35.62,129.44,,,,,,,Pyongyang,39,
,,35.445,129.16,,,,,,,Pyongyang,40,
,,35.284,128.87,,,,,,,Pyongyang,41,
,,35.137,128.57,,,,,,,Pyongyang,42,
,,35.006,128.26,,,,,,,Pyongyang,43,
,,34.89,127.95,,,,,,,Pyongyang,44,
,,34.789,127.62,,,,,,,Pyongyang,45,
,,34.705,127.29,,,,,,,Pyongyang,46,
,,34.638,126.95,,,,,,,Pyongyang,47,
,,34.587,126.61,,,,,,,Pyongyang,48,
,,34.553,126.27,,,,,,,Pyongyang,49,
,,34.536,125.92,,,,,,,Pyongyang,50,
,,34.536,125.58,,,,,,,Pyongyang,51,
,,34.553,125.23,,,,,,,Pyongyang,52,
,,34.587,124.89,,,,,,,Pyongyang,53,
,,34.638,124.55,,,,,,,Pyongyang,54,
,,34.705,124.21,,,,,,,Pyongyang,55,
,,34.789,123.88,,,,,,,Pyongyang,56,
,,34.89,123.55,,,,,,,Pyongyang,57,
,,35.006,123.24,,,,,,,Pyongyang,58,
,,35.137,122.93,,,,,,,Pyongyang,59,
,,35.284,122.63,,,,,,,Pyongyang,60,
,,35.445,122.34,,,,,,,Pyongyang,61,
,,35.62,122.06,,,,,,,Pyongyang,62,
,,35.808,121.8,,,,,,,Pyongyang,63,
,,36.009,121.55,,,,,,,Pyongyang,64,
,,36.221,121.31,,,,,,,Pyongyang,65,
,,36.445,121.1,,,,,,,Pyongyang,66,
,,36.679,120.89,,,,,,,Pyongyang,67,
,,36.923,120.71,,,,,,,Pyongyang,68,
,,37.176,120.54,,,,,,,Pyongyang,69,
,,37.436,120.4,,,,,,,Pyongyang,70,
,,37.702,120.27,,,,,,,Pyongyang,71,
,,37.975,120.16,,,,,,,Pyongyang,72,
,,38.252,120.08,,,,,,,Pyongyang,73,
,,38.533,120.02,,,,,,,Pyongyang,74,
,,38.816,119.98,,,,,,,Pyongyang,75,
,,39.101,119.96,,,,,,,Pyongyang,76,
,,39.386,119.96,,,,,,,Pyongyang,77,
,,39.67,119.99,,,,,,,Pyongyang,78,
,,39.952,120.05,,,,,,,Pyongyang,79,
,,40.231,120.12,,,,,,,Pyongyang,80,
,,40.506,120.22,,,,,,,Pyongyang,81,
,,40.775,120.35,,,,,,,Pyongyang,82,
,,41.037,120.49,,,,,,,Pyongyang,83,
,,41.292,120.66,,,,,,,Pyongyang,84,
,,41.538,120.86,,,,,,,Pyongyang,85,
,,41.774,121.07,,,,,,,Pyongyang,86,
,,41.999,121.31,,,,,,,Pyongyang,87,
,,42.211,121.56,,,,,,,Pyongyang,88,
,,42.411,121.84,,,,,,,Pyongyang,89,
,,42.597,122.13,,,,,,,Pyongyang,90,
,,42.767,122.44,,,,,,,Pyongyang,91,
,,42.922,122.77,,,,,,,Pyongyang,92,
,,43.061,123.11,,,,,,,Pyongyang,93,
,,43.183,123.46,,,,,,,Pyongyang,94,
,,43.287,123.82,,,,,,,Pyongyang,95,
,,43.373,124.2,,,,,,,Pyongyang,96,
,,43.44,124.58,,,,,,,Pyongyang,97,
,,43.488,124.97,,,,,,,Pyongyang,98,
,,43.517,125.36,,,,,,,Pyongyang,99,
,,43.527,125.75,,,,,,,Pyongyang,100,
,,43.917,125.93,,,,,,,Sunchon,1,
,,43.907,126.33,,,,,,,Sunchon,2,
,,43.878,126.72,,,,,,,Sunchon,3,
,,43.83,127.11,,,,,,,Sunchon,4,
,,43.762,127.49,,,,,,,Sunchon,5,
,,43.677,127.87,,,,,,,Sunchon,6,
,,43.573,128.23,,,,,,,Sunchon,7,
,,43.451,128.59,,,,,,,Sunchon,8,
,,43.312,128.93,,,,,,,Sunchon,9,
,,43.157,129.26,,,,,,,Sunchon,10,
,,42.986,129.57,,,,,,,Sunchon,11,
,,42.8,129.87,,,,,,,Sunchon,12,
,,42.6,130.14,,,,,,,Sunchon,13,
,,42.387,130.4,,,,,,,Sunchon,14,
,,42.162,130.64,,,,,,,Sunchon,15,
,,41.927,130.85,,,,,,,Sunchon,16,
,,41.681,131.05,,,,,,,Sunchon,17,
,,41.426,131.22,,,,,,,Sunchon,18,
,,41.163,131.37,,,,,,,Sunchon,19,
,,40.894,131.49,,,,,,,Sunchon,20,
,,40.619,131.59,,,,,,,Sunchon,21,
,,40.34,131.67,,,,,,,Sunchon,22,
,,40.058,131.72,,,,,,,Sunchon,23,
,,39.774,131.75,,,,,,,Sunchon,24,
,,39.489,131.75,,,,,,,Sunchon,25,
,,39.204,131.74,,,,,,,Sunchon,26,
,,38.921,131.7,,,,,,,Sunchon,27,
,,38.64,131.63,,,,,,,Sunchon,28,
,,38.363,131.55,,,,,,,Sunchon,29,
,,38.091,131.44,,,,,,,Sunchon,30,
,,37.824,131.31,,,,,,,Sunchon,31,
,,37.564,131.16,,,,,,,Sunchon,32,
,,37.312,131,,,,,,,Sunchon,33,
,,37.068,130.81,,,,,,,Sunchon,34,
,,36.834,130.61,,,,,,,Sunchon,35,
,,36.61,130.39,,,,,,,Sunchon,36,
,,36.398,130.15,,,,,,,Sunchon,37,
,,36.197,129.9,,,,,,,Sunchon,38,
,,36.009,129.64,,,,,,,Sunchon,39,
,,35.834,129.36,,,,,,,Sunchon,40,
,,35.673,129.07,,,,,,,Sunchon,41,
,,35.527,128.77,,,,,,,Sunchon,42,
,,35.395,128.46,,,,,,,Sunchon,43,
,,35.279,128.14,,,,,,,Sunchon,44,
,,35.179,127.81,,,,,,,Sunchon,45,
,,35.095,127.48,,,,,,,Sunchon,46,
,,35.027,127.14,,,,,,,Sunchon,47,
,,34.977,126.8,,,,,,,Sunchon,48,
,,34.943,126.45,,,,,,,Sunchon,49,
,,34.926,126.1,,,,,,,Sunchon,50,
,,34.926,125.76,,,,,,,Sunchon,51,
,,34.943,125.41,,,,,,,Sunchon,52,
,,34.977,125.06,,,,,,,Sunchon,53,
,,35.027,124.72,,,,,,,Sunchon,54,
,,35.095,124.38,,,,,,,Sunchon,55,
,,35.179,124.05,,,,,,,Sunchon,56,
,,35.279,123.72,,,,,,,Sunchon,57,
,,35.395,123.4,,,,,,,Sunchon,58,
,,35.527,123.09,,,,,,,Sunchon,59,
,,35.673,122.79,,,,,,,Sunchon,60,
,,35.834,122.5,,,,,,,Sunchon,61,
,,36.009,122.22,,,,,,,Sunchon,62,
,,36.197,121.96,,,,,,,Sunchon,63,
,,36.398,121.71,,,,,,,Sunchon,64,
,,36.61,121.47,,,,,,,Sunchon,65,
,,36.834,121.25,,,,,,,Sunchon,66,
,,37.068,121.05,,,,,,,Sunchon,67,
,,37.312,120.86,,,,,,,Sunchon,68,
,,37.564,120.7,,,,,,,Sunchon,69,
,,37.824,120.55,,,,,,,Sunchon,70,
,,38.091,120.42,,,,,,,Sunchon,71,
,,38.363,120.31,,,,,,,Sunchon,72,
,,38.64,120.23,,,,,,,Sunchon,73,
,,38.921,120.16,,,,,,,Sunchon,74,
,,39.204,120.12,,,,,,,Sunchon,75,
,,39.489,120.11,,,,,,,Sunchon,76,
,,39.774,120.11,,,,,,,Sunchon,77,
,,40.058,120.14,,,,,,,Sunchon,78,
,,40.34,120.19,,,,,,,Sunchon,79,
,,40.619,120.27,,,,,,,Sunchon,80,
,,40.894,120.37,,,,,,,Sunchon,81,
,,41.163,120.49,,,,,,,Sunchon,82,
,,41.426,120.64,,,,,,,Sunchon,83,
,,41.681,120.81,,,,,,,Sunchon,84,
,,41.927,121.01,,,,,,,Sunchon,85,
,,42.162,121.22,,,,,,,Sunchon,86,
,,42.387,121.46,,,,,,,Sunchon,87,
,,42.6,121.72,,,,,,,Sunchon,88,
,,42.8,121.99,,,,,,,Sunchon,89,
,,42.986,122.29,,,,,,,Sunchon,90,
,,43.157,122.6,,,,,,,Sunchon,91,
,,43.312,122.93,,,,,,,Sunchon,92,
,,43.451,123.27,,,,,,,Sunchon,93,
,,43.573,123.63,,,,,,,Sunchon,94,
,,43.677,123.99,,,,,,,Sunchon,95,
,,43.762,124.37,,,,,,,Sunchon,96,
,,43.83,124.75,,,,,,,Sunchon,97,
,,43.878,125.14,,,,,,,Sunchon,98,
,,43.907,125.53,,,,,,,Sunchon,99,
,,43.917,125.93,,,,,,,Sunchon,100,
,,43.917,125.62,,,,,,,Sukchon,1,
,,43.907,126.02,,,,,,,Sukchon,2,
,,43.878,126.41,,,,,,,Sukchon,3,
,,43.83,126.8,,,,,,,Sukchon,4,
,,43.762,127.18,,,,,,,Sukchon,5,
,,43.677,127.56,,,,,,,Sukchon,6,
,,43.573,127.92,,,,,,,Sukchon,7,
,,43.451,128.28,,,,,,,Sukchon,8,
,,43.312,128.62,,,,,,,Sukchon,9,
,,43.157,128.95,,,,,,,Sukchon,10,
,,42.986,129.26,,,,,,,Sukchon,11,
,,42.8,129.56,,,,,,,Sukchon,12,
,,42.6,129.83,,,,,,,Sukchon,13,
,,42.387,130.09,,,,,,,Sukchon,14,
,,42.162,130.33,,,,,,,Sukchon,15,
,,41.927,130.54,,,,,,,Sukchon,16,
,,41.681,130.74,,,,,,,Sukchon,17,
,,41.426,130.91,,,,,,,Sukchon,18,
,,41.163,131.06,,,,,,,Sukchon,19,
,,40.894,131.18,,,,,,,Sukchon,20,
,,40.619,131.28,,,,,,,Sukchon,21,
,,40.34,131.36,,,,,,,Sukchon,22,
,,40.058,131.41,,,,,,,Sukchon,23,
,,39.774,131.44,,,,,,,Sukchon,24,
,,39.489,131.44,,,,,,,Sukchon,25,
,,39.204,131.43,,,,,,,Sukchon,26,
,,38.921,131.39,,,,,,,Sukchon,27,
,,38.64,131.32,,,,,,,Sukchon,28,
,,38.363,131.24,,,,,,,Sukchon,29,
,,38.091,131.13,,,,,,,Sukchon,30,
,,37.824,131,,,,,,,Sukchon,31,
,,37.564,130.85,,,,,,,Sukchon,32,
,,37.312,130.69,,,,,,,Sukchon,33,
,,37.068,130.5,,,,,,,Sukchon,34,
,,36.834,130.3,,,,,,,Sukchon,35,
,,36.61,130.08,,,,,,,Sukchon,36,
,,36.398,129.84,,,,,,,Sukchon,37,
,,36.197,129.59,,,,,,,Sukchon,38,
,,36.009,129.33,,,,,,,Sukchon,39,
,,35.834,129.05,,,,,,,Sukchon,40,
,,35.673,128.76,,,,,,,Sukchon,41,
,,35.527,128.46,,,,,,,Sukchon,42,
,,35.395,128.15,,,,,,,Sukchon,43,
,,35.279,127.83,,,,,,,Sukchon,44,
,,35.179,127.5,,,,,,,Sukchon,45,
,,35.095,127.17,,,,,,,Sukchon,46,
,,35.027,126.83,,,,,,,Sukchon,47,
,,34.977,126.49,,,,,,,Sukchon,48,
,,34.943,126.14,,,,,,,Sukchon,49,
,,34.926,125.79,,,,,,,Sukchon,50,
,,34.926,125.45,,,,,,,Sukchon,51,
,,34.943,125.1,,,,,,,Sukchon,52,
,,34.977,124.75,,,,,,,Sukchon,53,
,,35.027,124.41,,,,,,,Sukchon,54,
,,35.095,124.07,,,,,,,Sukchon,55,
,,35.179,123.74,,,,,,,Sukchon,56,
,,35.279,123.41,,,,,,,Sukchon,57,
,,35.395,123.09,,,,,,,Sukchon,58,
,,35.527,122.78,,,,,,,Sukchon,59,
,,35.673,122.48,,,,,,,Sukchon,60,
,,35.834,122.19,,,,,,,Sukchon,61,
,,36.009,121.91,,,,,,,Sukchon,62,
,,36.197,121.65,,,,,,,Sukchon,63,
,,36.398,121.4,,,,,,,Sukchon,64,
,,36.61,121.16,,,,,,,Sukchon,65,
,,36.834,120.94,,,,,,,Sukchon,66,
,,37.068,120.74,,,,,,,Sukchon,67,
,,37.312,120.55,,,,,,,Sukchon,68,
,,37.564,120.39,,,,,,,Sukchon,69,
,,37.824,120.24,,,,,,,Sukchon,70,
,,38.091,120.11,,,,,,,Sukchon,71,
,,38.363,120,,,,,,,Sukchon,72,
,,38.64,119.92,,,,,,,Sukchon,73,
,,38.921,119.85,,,,,,,Sukchon,74,
,,39.204,119.81,,,,,,,Sukchon,75,
,,39.489,119.8,,,,,,,Sukchon,76,
,,39.774,119.8,,,,,,,Sukchon,77,
,,40.058,119.83,,,,,,,Sukchon,78,
,,40.34,119.88,,,,,,,Sukchon,79,
,,40.619,119.96,,,,,,,Sukchon,80,
,,40.894,120.06,,,,,,,Sukchon,81,
,,41.163,120.18,,,,,,,Sukchon,82,
