"city_or_region","latitude","longitude","connection_order"
"Jīzān","12.483","42.977","49"
"Jīzān","12.466","42.686","50"
"Jīzān","12.466","42.394","51"
"Jīzān","12.483","42.103","52"
"Jīzān","12.519","41.813","53"
"Jīzān","12.572","41.526","54"
"Jīzān","12.642","41.243","55"
"Jīzān","12.729","40.965","56"
"Jīzān","12.833","40.693","57"
"Jīzān","12.953","40.427","58"
"Jīzān","13.089","40.17","59"
"Jīzān","13.24","39.922","60"
"Jīzān","13.407","39.684","61"
"Jīzān","13.587","39.457","62"
"Jīzān","13.78","39.242","63"
"Jīzān","13.987","39.039","64"
"Jīzān","14.205","38.85","65"
"Jīzān","14.434","38.675","66"
"Jīzān","14.674","38.515","67"
"Jīzān","14.922","38.371","68"
"Jīzān","15.179","38.243","69"
"Jīzān","15.443","38.132","70"
"Jīzān","15.713","38.038","71"
"Jīzān","15.989","37.961","72"
"Jīzān","16.268","37.903","73"
"Jīzān","16.551","37.863","74"
"Jīzān","16.835","37.842","75"
"Jīzān","17.12","37.84","76"
"Jīzān","17.405","37.856","77"
"Jīzān","17.688","37.892","78"
"Jīzān","17.968","37.946","79"
"Jīzān","18.244","38.019","80"
"Jīzān","18.516","38.11","81"
"Jīzān","18.781","38.22","82"
"Jīzān","19.04","38.348","83"
"Jīzān","19.29","38.493","84"
"Jīzān","19.53","38.655","85"
"Jīzān","19.761","38.833","86"
"Jīzān","19.98","39.027","87"
"Jīzān","20.187","39.235","88"
"Jīzān","20.38","39.458","89"
"Jīzān","20.56","39.694","90"
"Jīzān","20.726","39.943","91"
"Jīzān","20.875","40.202","92"
"Jīzān","21.009","40.471","93"
"Jīzān","21.126","40.75","94"
"Jīzān","21.226","41.036","95"
"Jīzān","21.309","41.329","96"
"Jīzān","21.373","41.627","97"
"Jīzān","21.419","41.929","98"
"Jīzān","21.447","42.234","99"
"Jīzān","21.457","42.54","100"
"Border of Ethiopia and Italian Somaliland","9.6366","45.25","1"
"Border of Ethiopia and Italian Somaliland","9.6275","45.539","2"
"Border of Ethiopia and Italian Somaliland","9.6001","45.827","3"
"Border of Ethiopia and Italian Somaliland","9.5546","46.112","4"
"Border of Ethiopia and Italian Somaliland","9.4912","46.394","5"
"Border of Ethiopia and Italian Somaliland","9.4101","46.671","6"
"Border of Ethiopia and Italian Somaliland","9.3117","46.942","7"
"Border of Ethiopia and Italian Somaliland","9.1964","47.206","8"
"Border of Ethiopia and Italian Somaliland","9.0646","47.462","9"
"Border of Ethiopia and Italian Somaliland","8.917","47.709","10"
"Border of Ethiopia and Italian Somaliland","8.7541","47.946","11"
"Border of Ethiopia and Italian Somaliland","8.5765","48.171","12"
"Border of Ethiopia and Italian Somaliland","8.3851","48.385","13"
"Border of Ethiopia and Italian Somaliland","8.1807","48.586","14"
"Border of Ethiopia and Italian Somaliland","7.964","48.773","15"
"Border of Ethiopia and Italian Somaliland","7.7359","48.945","16"
"Border of Ethiopia and Italian Somaliland","7.4975","49.103","17"
"Border of Ethiopia and Italian Somaliland","7.2495","49.245","18"
"Border of Ethiopia and Italian Somaliland","6.9932","49.37","19"
"Border of Ethiopia and Italian Somaliland","6.7295","49.479","20"
"Border of Ethiopia and Italian Somaliland","6.4594","49.571","21"
"Border of Ethiopia and Italian Somaliland","6.1841","49.645","22"
"Border of Ethiopia and Italian Somaliland","5.9046","49.702","23"
"Border of Ethiopia and Italian Somaliland","5.6222","49.74","24"
"Border of Ethiopia and Italian Somaliland","5.3379","49.761","25"
"Border of Ethiopia and Italian Somaliland","5.0529","49.764","26"
"Border of Ethiopia and Italian Somaliland","4.7683","49.748","27"
"Border of Ethiopia and Italian Somaliland","4.4852","49.714","28"
"Border of Ethiopia and Italian Somaliland","4.2048","49.663","29"
"Border of Ethiopia and Italian Somaliland","3.9282","49.594","30"
"Border of Ethiopia and Italian Somaliland","3.6565","49.508","31"
"Border of Ethiopia and Italian Somaliland","3.3908","49.404","32"
"Border of Ethiopia and Italian Somaliland","3.1321","49.284","33"
"Border of Ethiopia and Italian Somaliland","2.8816","49.148","34"
"Border of Ethiopia and Italian Somaliland","2.64","48.997","35"
"Border of Ethiopia and Italian Somaliland","2.4086","48.83","36"
"Border of Ethiopia and Italian Somaliland","2.188","48.649","37"
"Border of Ethiopia and Italian Somaliland","1.9794","48.455","38"
"Border of Ethiopia and Italian Somaliland","1.7833","48.248","39"
"Border of Ethiopia and Italian Somaliland","1.6008","48.029","40"
"Border of Ethiopia and Italian Somaliland","1.4324","47.799","41"
"Border of Ethiopia and Italian Somaliland","1.2789","47.559","42"
"Border of Ethiopia and Italian Somaliland","1.1408","47.309","43"
"Border of Ethiopia and Italian Somaliland","1.0188","47.052","44"
"Border of Ethiopia and Italian Somaliland","0.91323","46.787","45"
"Border of Ethiopia and Italian Somaliland","0.82463","46.516","46"
"Border of Ethiopia and Italian Somaliland","0.75333","46.24","47"
"Border of Ethiopia and Italian Somaliland","0.69959","45.96","48"
"Border of Ethiopia and Italian Somaliland","0.66365","45.677","49"
"Border of Ethiopia and Italian Somaliland","0.64564","45.393","50"
"Border of Ethiopia and Italian Somaliland","0.64564","45.107","51"
"Border of Ethiopia and Italian Somaliland","0.66365","44.823","52"
"Border of Ethiopia and Italian Somaliland","0.69959","44.54","53"
"Border of Ethiopia and Italian Somaliland","0.75333","44.26","54"
"Border of Ethiopia and Italian Somaliland","0.82463","43.984","55"
"Border of Ethiopia and Italian Somaliland","0.91323","43.713","56"
"Border of Ethiopia and Italian Somaliland","1.0188","43.448","57"
"Border of Ethiopia and Italian Somaliland","1.1408","43.191","58"
"Border of Ethiopia and Italian Somaliland","1.2789","42.941","59"
"Border of Ethiopia and Italian Somaliland","1.4324","42.701","60"
"Border of Ethiopia and Italian Somaliland","1.6008","42.471","61"
"Border of Ethiopia and Italian Somaliland","1.7833","42.252","62"
"Border of Ethiopia and Italian Somaliland","1.9794","42.045","63"
"Border of Ethiopia and Italian Somaliland","2.188","41.851","64"
"Border of Ethiopia and Italian Somaliland","2.4086","41.67","65"
"Border of Ethiopia and Italian Somaliland","2.64","41.503","66"
"Border of Ethiopia and Italian Somaliland","2.8816","41.352","67"
"Border of Ethiopia and Italian Somaliland","3.1321","41.216","68"
"Border of Ethiopia and Italian Somaliland","3.3908","41.096","69"
"Border of Ethiopia and Italian Somaliland","3.6565","40.992","70"
"Border of Ethiopia and Italian Somaliland","3.9282","40.906","71"
"Border of Ethiopia and Italian Somaliland","4.2048","40.837","72"
"Border of Ethiopia and Italian Somaliland","4.4852","40.786","73"
"Border of Ethiopia and Italian Somaliland","4.7683","40.752","74"
"Border of Ethiopia and Italian Somaliland","5.0529","40.736","75"
"Border of Ethiopia and Italian Somaliland","5.3379","40.739","76"
"Border of Ethiopia and Italian Somaliland","5.6222","40.76","77"
"Border of Ethiopia and Italian Somaliland","5.9046","40.798","78"
"Border of Ethiopia and Italian Somaliland","6.1841","40.855","79"
"Border of Ethiopia and Italian Somaliland","6.4594","40.929","80"
"Border of Ethiopia and Italian Somaliland","6.7295","41.021","81"
"Border of Ethiopia and Italian Somaliland","6.9932","41.13","82"
"Border of Ethiopia and Italian Somaliland","7.2495","41.255","83"
"Border of Ethiopia and Italian Somaliland","7.4975","41.397","84"
"Border of Ethiopia and Italian Somaliland","7.7359","41.555","85"
"Border of Ethiopia and Italian Somaliland","7.964","41.727","86"
"Border of Ethiopia and Italian Somaliland","8.1807","41.914","87"
"Border of Ethiopia and Italian Somaliland","8.3851","42.115","88"
"Border of Ethiopia and Italian Somaliland","8.5765","42.329","89"
"Border of Ethiopia and Italian Somaliland","8.7541","42.554","90"
"Border of Ethiopia and Italian Somaliland","8.917","42.791","91"
"Border of Ethiopia and Italian Somaliland","9.0646","43.038","92"
"Border of Ethiopia and Italian Somaliland","9.1964","43.294","93"
"Border of Ethiopia and Italian Somaliland","9.3117","43.558","94"
"Border of Ethiopia and Italian Somaliland","9.4101","43.829","95"
"Border of Ethiopia and Italian Somaliland","9.4912","44.106","96"
"Border of Ethiopia and Italian Somaliland","9.5546","44.388","97"
"Border of Ethiopia and Italian Somaliland","9.6001","44.673","98"
"Border of Ethiopia and Italian Somaliland","9.6275","44.961","99"
"Border of Ethiopia and Italian Somaliland","9.6366","45.25","100"
"Nomonhan","52.347","118.85","1"
"Nomonhan","52.337","119.32","2"
"Nomonhan","52.307","119.78","3"
"Nomonhan","52.258","120.24","4"
"Nomonhan","52.189","120.69","5"
"Nomonhan","52.101","121.13","6"
"Nomonhan","51.995","121.56","7"
"Nomonhan","51.87","121.98","8"
"Nomonhan","51.728","122.38","9"
"Nomonhan","51.57","122.76","10"
"Nomonhan","51.396","123.12","11"
"Nomonhan","51.207","123.46","12"
"Nomonhan","51.004","123.78","13"
"Nomonhan","50.787","124.08","14"
"Nomonhan","50.559","124.35","15"
"Nomonhan","50.32","124.59","16"
"Nomonhan","50.072","124.81","17"
"Nomonhan","49.814","125","18"
"Nomonhan","49.549","125.16","19"
"Nomonhan","49.278","125.3","20"
"Nomonhan","49.002","125.4","21"
"Nomonhan","48.722","125.48","22"
"Nomonhan","48.439","125.53","23"
"Nomonhan","48.154","125.56","24"
"Nomonhan","47.869","125.55","25"
"Nomonhan","47.585","125.52","26"
"Nomonhan","47.302","125.47","27"
"Nomonhan","47.022","125.39","28"
"Nomonhan","46.747","125.28","29"
"Nomonhan","46.476","125.15","30"
"Nomonhan","46.212","125","31"
"Nomonhan","45.954","124.82","32"
"Nomonhan","45.704","124.62","33"
"Nomonhan","45.463","124.41","34"
"Nomonhan","45.232","124.17","35"
"Nomonhan","45.011","123.91","36"
"Nomonhan","44.802","123.64","37"
"Nomonhan","44.604","123.35","38"
"Nomonhan","44.419","123.05","39"
"Nomonhan","44.247","122.73","40"
"Nomonhan","44.089","122.4","41"
"Nomonhan","43.945","122.06","42"
"Nomonhan","43.816","121.7","43"
"Nomonhan","43.702","121.34","44"
"Nomonhan","43.604","120.97","45"
"Nomonhan","43.522","120.6","46"
"Nomonhan","43.455","120.21","47"
"Kashmir","33.107","70.704","72"
"Golan Heights","37.405","33.93","96"
"Golan Heights","37.471","34.279","97"
"Golan Heights","37.518","34.633","98"
"Golan Heights","37.547","34.991","99"
"Golan Heights","37.557","35.35","100"
"Jerusalem","36.267","35.2","1"
"Jerusalem","36.257","35.553","2"
"Jerusalem","36.229","35.905","3"
"Jerusalem","36.181","36.253","4"
"Jerusalem","36.115","36.597","5"
"Jerusalem","36.03","36.933","6"
"Jerusalem","35.928","37.262","7"
"Jerusalem","35.808","37.581","8"
"Jerusalem","35.671","37.889","9"
"Jerusalem","35.518","38.185","10"
"Jerusalem","35.35","38.467","11"
"Jerusalem","35.166","38.734","12"
"Jerusalem","34.969","38.986","13"
"Jerusalem","34.758","39.22","14"
"Jerusalem","34.536","39.436","15"
"Jerusalem","34.302","39.634","16"
"Jerusalem","34.058","39.812","17"
"Jerusalem","33.805","39.971","18"
"Jerusalem","33.544","40.109","19"
"Jerusalem","33.276","40.226","20"
"Jerusalem","33.003","40.322","21"
"Jerusalem","32.725","40.396","22"
"Jerusalem","32.443","40.449","23"
"Jerusalem","32.159","40.481","24"
"Jerusalem","31.875","40.491","25"
"Jerusalem","31.59","40.48","26"
"Jerusalem","31.306","40.448","27"
"Jerusalem","31.024","40.396","28"
"Jerusalem","30.746","40.323","29"
"Jerusalem","30.473","40.23","30"
"Jerusalem","30.205","40.118","31"
"Jerusalem","29.943","39.987","32"
"Jerusalem","29.689","39.838","33"
"Jerusalem","29.443","39.672","34"
"Jerusalem","29.207","39.489","35"
"Jerusalem","28.981","39.29","36"
"Jerusalem","28.767","39.076","37"
"Jerusalem","28.564","38.848","38"
"Jerusalem","28.373","38.606","39"
"Jerusalem","28.197","38.352","40"
"Jerusalem","28.034","38.087","41"
"Jerusalem","27.885","37.811","42"
"Jerusalem","27.752","37.527","43"
"Jerusalem","27.634","37.233","44"
"Jerusalem","27.533","36.933","45"
"Jerusalem","27.448","36.626","46"
"Jerusalem","27.379","36.315","47"
"Jerusalem","27.327","35.999","48"
"Jerusalem","27.293","35.68","49"
"Jerusalem","27.276","35.36","50"
"Jerusalem","27.276","35.04","51"
"Jerusalem","27.293","34.72","52"
"Jerusalem","27.327","34.401","53"
"Jerusalem","27.379","34.085","54"
"Jerusalem","27.448","33.774","55"
"Jerusalem","27.533","33.467","56"
"Jerusalem","27.634","33.167","57"
"Jerusalem","27.752","32.873","58"
"Jerusalem","27.885","32.589","59"
"Jerusalem","28.034","32.313","60"
"Jerusalem","28.197","32.048","61"
"Jerusalem","28.373","31.794","62"
"Jerusalem","28.564","31.552","63"
"Jerusalem","28.767","31.324","64"
"Jerusalem","28.981","31.11","65"
"Jerusalem","29.207","30.911","66"
"Jerusalem","29.443","30.728","67"
"Jerusalem","29.689","30.562","68"
"Jerusalem","29.943","30.413","69"
"Jerusalem","30.205","30.282","70"
"Jerusalem","30.473","30.17","71"
"Jerusalem","30.746","30.077","72"
"Jerusalem","31.024","30.004","73"
"Jerusalem","31.306","29.952","74"
"Jerusalem","31.59","29.92","75"
"Jerusalem","31.875","29.909","76"
"Jerusalem","32.159","29.919","77"
"Jerusalem","32.443","29.951","78"
"Jerusalem","32.725","30.004","79"
"Jerusalem","33.003","30.078","80"
"Jerusalem","33.276","30.174","81"
"Jerusalem","33.544","30.291","82"
"Jerusalem","33.805","30.429","83"
"Jerusalem","34.058","30.588","84"
"Jerusalem","34.302","30.766","85"
"Jerusalem","34.536","30.964","86"
"Jerusalem","34.758","31.18","87"
"Jerusalem","34.969","31.414","88"
"Jerusalem","35.166","31.666","89"
"Jerusalem","35.35","31.933","90"
"Jerusalem","35.518","32.215","91"
"Jerusalem","35.671","32.511","92"
"Jerusalem","35.808","32.819","93"
"Jerusalem","35.928","33.138","94"
"Jerusalem","36.03","33.467","95"
"Jerusalem","36.115","33.803","96"
"Jerusalem","36.181","34.147","97"
"Jerusalem","36.229","34.495","98"
"Jerusalem","36.257","34.847","99"
"Jerusalem","36.267","35.2","100"
"the south and central parts of the coastal plain","36.107","34.79","1"
"the south and central parts of the coastal plain","36.097","35.143","2"
"the south and central parts of the coastal plain","36.069","35.494","3"
"the south and central parts of the coastal plain","36.021","35.841","4"
"the south and central parts of the coastal plain","35.955","36.184","5"
"the south and central parts of the coastal plain","35.871","36.52","6"
"the south and central parts of the coastal plain","35.768","36.848","7"
"the south and central parts of the coastal plain","35.648","37.167","8"
"the south and central parts of the coastal plain","35.512","37.474","9"
"the south and central parts of the coastal plain","35.358","37.769","10"
"the south and central parts of the coastal plain","35.19","38.051","11"
"the south and central parts of the coastal plain","35.006","38.317","12"
"the south and central parts of the coastal plain","34.809","38.568","13"
"the south and central parts of the coastal plain","34.599","38.802","14"
"the south and central parts of the coastal plain","34.376","39.018","15"
"the south and central parts of the coastal plain","34.142","39.215","16"
"the south and central parts of the coastal plain","33.898","39.394","17"
"the south and central parts of the coastal plain","33.646","39.552","18"
"the south and central parts of the coastal plain","33.385","39.689","19"
"the south and central parts of the coastal plain","33.117","39.806","20"
"the south and central parts of the coastal plain","32.843","39.902","21"
"the south and central parts of the coastal plain","32.565","39.977","22"
"the south and central parts of the coastal plain","32.284","40.03","23"
"the south and central parts of the coastal plain","32","40.062","24"
"the south and central parts of the coastal plain","31.715","40.072","25"
"the south and central parts of the coastal plain","31.43","40.061","26"
"the south and central parts of the coastal plain","31.147","40.029","27"
"the south and central parts of the coastal plain","30.865","39.977","28"
"the south and central parts of the coastal plain","30.587","39.904","29"
"the south and central parts of the coastal plain","30.313","39.812","30"
"the south and central parts of the coastal plain","30.045","39.7","31"
"the south and central parts of the coastal plain","29.784","39.569","32"
"the south and central parts of the coastal plain","29.53","39.421","33"
"the south and central parts of the coastal plain","29.284","39.255","34"
"the south and central parts of the coastal plain","29.048","39.072","35"
"the south and central parts of the coastal plain","28.822","38.873","36"
"the south and central parts of the coastal plain","28.607","38.66","37"
"the south and central parts of the coastal plain","28.404","38.432","38"
"the south and central parts of the coastal plain","28.214","38.191","39"
"the south and central parts of the coastal plain","28.037","37.938","40"
"the south and central parts of the coastal plain","27.874","37.673","41"
"the south and central parts of the coastal plain","27.725","37.398","42"
"the south and central parts of the coastal plain","27.592","37.113","43"
"the south and central parts of the coastal plain","27.475","36.82","44"
"the south and central parts of the coastal plain","27.373","36.52","45"
"the south and central parts of the coastal plain","27.288","36.214","46"
"the south and central parts of the coastal plain","27.219","35.903","47"
"the south and central parts of the coastal plain","27.167","35.588","48"
"the south and central parts of the coastal plain","27.133","35.27","49"
"the south and central parts of the coastal plain","27.116","34.95","50"
"the south and central parts of the coastal plain","27.116","34.63","51"
"the south and central parts of the coastal plain","27.133","34.31","52"
"the south and central parts of the coastal plain","27.167","33.992","53"
"the south and central parts of the coastal plain","27.219","33.677","54"
"the south and central parts of the coastal plain","27.288","33.366","55"
"the south and central parts of the coastal plain","27.373","33.06","56"
"the south and central parts of the coastal plain","27.475","32.76","57"
"the south and central parts of the coastal plain","27.592","32.467","58"
"the south and central parts of the coastal plain","27.725","32.182","59"
"the south and central parts of the coastal plain","27.874","31.907","60"
"the south and central parts of the coastal plain","28.037","31.642","61"
"the south and central parts of the coastal plain","28.214","31.389","62"
"the south and central parts of the coastal plain","28.404","31.148","63"
"the south and central parts of the coastal plain","28.607","30.92","64"
"the south and central parts of the coastal plain","28.822","30.707","65"
"the south and central parts of the coastal plain","29.048","30.508","66"
"the south and central parts of the coastal plain","29.284","30.325","67"
"the south and central parts of the coastal plain","29.53","30.159","68"
"the south and central parts of the coastal plain","29.784","30.011","69"
"the south and central parts of the coastal plain","30.045","29.88","70"
"the south and central parts of the coastal plain","30.313","29.768","71"
"the south and central parts of the coastal plain","30.587","29.676","72"
"the south and central parts of the coastal plain","30.865","29.603","73"
"the south and central parts of the coastal plain","31.147","29.551","74"
"the south and central parts of the coastal plain","31.43","29.519","75"
"the south and central parts of the coastal plain","31.715","29.508","76"
